player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
Jarrett Culver,2019,1,6,6,Draft,1610612756,Phoenix,Suns,PHX,Texas Tech,College/University,1
Coby White,2019,1,7,7,Draft,1610612741,Chicago,Bulls,CHI,North Carolina,College/University,1
Jaxson Hayes,2019,1,8,8,Draft,1610612737,Atlanta,Hawks,ATL,Texas,College/University,1
Rui Hachimura,2019,1,9,9,Draft,1610612764,Washington,Wizards,WAS,Gonzaga,College/University,1
Cam Reddish,2019,1,10,10,Draft,1610612737,Atlanta,Hawks,ATL,Duke,College/University,1
Cameron Johnson,2019,1,11,11,Draft,1610612750,Minnesota,Timberwolves,MIN,North Carolina,College/University,1
P.J. Washington,2019,1,12,12,Draft,1610612766,Charlotte,Hornets,CHA,Kentucky,College/University,1
Tyler Herro,2019,1,13,13,Draft,1610612748,Miami,Heat,MIA,Kentucky,College/University,1
Romeo Langford,2019,1,14,14,Draft,1610612738,Boston,Celtics,BOS,Indiana,College/University,1
Sekou Doumbouya,2019,1,15,15,Draft,1610612765,Detroit,Pistons,DET,Limoges CSP (France),Other Team/Club,1
Chuma Okeke,2019,1,16,16,Draft,1610612753,Orlando,Magic,ORL,Auburn,College/University,1
Nickeil Alexander-Walker,2019,1,17,17,Draft,1610612751,Brooklyn,Nets,BKN,Virginia Tech,College/University,1
Goga Bitadze,2019,1,18,18,Draft,1610612754,Indiana,Pacers,IND,KK Mega Leks (Serbia),Other Team/Club,1
Luka Samanic,2019,1,19,19,Draft,1610612759,San Antonio,Spurs,SAS,KK Olimpija (Slovenia),Other Team/Club,1
Matisse Thybulle,2019,1,20,20,Draft,1610612738,Boston,Celtics,BOS,Washington,College/University,1
Brandon Clarke,2019,1,21,21,Draft,1610612760,Oklahoma City,Thunder,OKC,Gonzaga,College/University,1
Grant Williams,2019,1,22,22,Draft,1610612738,Boston,Celtics,BOS,Tennessee,College/University,1
Darius Bazley,2019,1,23,23,Draft,1610612762,Utah,Jazz,UTA,Princeton,High School,1
Ty Jerome,2019,1,24,24,Draft,1610612755,Philadelphia,76ers,PHI,Virginia,College/University,1
Nassir Little,2019,1,25,25,Draft,1610612757,Portland,Trail Blazers,POR,North Carolina,College/University,1
Dylan Windler,2019,1,26,26,Draft,1610612739,Cleveland,Cavaliers,CLE,Belmont,College/University,1
Mfiondu Kabengele,2019,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Florida State,College/University,1
Jordan Poole,2019,1,28,28,Draft,1610612744,Golden State,Warriors,GSW,Michigan,College/University,1
Keldon Johnson,2019,1,29,29,Draft,1610612759,San Antonio,Spurs,SAS,Kentucky,College/University,1
Kevin Porter Jr.,2019,1,30,30,Draft,1610612749,Milwaukee,Bucks,MIL,Southern California,College/University,1
Nic Claxton,2019,2,1,31,Draft,1610612751,Brooklyn,Nets,BKN,Georgia,College/University,1
KZ Okpala,2019,2,2,32,Draft,1610612756,Phoenix,Suns,PHX,Stanford,College/University,1
Carsen Edwards,2019,2,3,33,Draft,1610612755,Philadelphia,76ers,PHI,Purdue,College/University,1
Bruno Fernando,2019,2,4,34,Draft,1610612755,Philadelphia,76ers,PHI,Maryland,College/University,1
Didi Louzada,2019,2,5,35,Draft,1610612737,Atlanta,Hawks,ATL,Sesi Franca (Brazil),Other Team/Club,1
Cody Martin,2019,2,6,36,Draft,1610612766,Charlotte,Hornets,CHA,North Carolina State,College/University,1
Deividas Sirvydis,2019,2,7,37,Draft,1610612742,Dallas,Mavericks,DAL,BC Lietuvos rytas (Lithuania),Other Team/Club,1
Daniel Gafford,2019,2,8,38,Draft,1610612741,Chicago,Bulls,CHI,Arkansas,College/University,1
Alen Smailagic,2019,2,9,39,Draft,1610612740,New Orleans,Pelicans,NOP,Santa Cruz (G League),Other Team/Club,1
Justin James,2019,2,10,40,Draft,1610612758,Sacramento,Kings,SAC,Wyoming,College/University,1
Eric Paschall,2019,2,11,41,Draft,1610612744,Golden State,Warriors,GSW,Villanova,College/University,1
Admiral Schofield,2019,2,12,42,Draft,1610612755,Philadelphia,76ers,PHI,Tennessee,College/University,1
Jaylen Nowell,2019,2,13,43,Draft,1610612750,Minnesota,Timberwolves,MIN,Washington,College/University,1
Bol Bol,2019,2,14,44,Draft,1610612748,Miami,Heat,MIA,Oregon,College/University,1
Isaiah Roby,2019,2,15,45,Draft,1610612765,Detroit,Pistons,DET,Nebraska,College/University,1
Talen Horton-Tucker,2019,2,16,46,Draft,1610612753,Orlando,Magic,ORL,Iowa State,College/University,1
Ignas Brazdeikis,2019,2,17,47,Draft,1610612758,Sacramento,Kings,SAC,Michigan,College/University,1
Terance Mann,2019,2,18,48,Draft,1610612746,LA,Clippers,LAC,Florida State,College/University,1
Quinndary Weatherspoon,2019,2,19,49,Draft,1610612759,San Antonio,Spurs,SAS,Mississippi State,College/University,1
Jarrell Brantley,2019,2,20,50,Draft,1610612754,Indiana,Pacers,IND,College of Charleston,College/University,1
Tremont Waters,2019,2,21,51,Draft,1610612738,Boston,Celtics,BOS,Louisiana State,College/University,1
Jalen McDaniels,2019,2,22,52,Draft,1610612766,Charlotte,Hornets,CHA,San Diego,College/University,1
Justin Wright-Foreman,2019,2,23,53,Draft,1610612762,Utah,Jazz,UTA,Hofstra,College/University,1
Marial Shayok,2019,2,24,54,Draft,1610612755,Philadelphia,76ers,PHI,Virginia,College/University,1
Kyle Guy,2019,2,25,55,Draft,1610612752,New York,Knicks,NYK,Virginia,College/University,1
Jaylen Hands,2019,2,26,56,Draft,1610612746,LA,Clippers,LAC,California-Los Angeles,College/University,0
Jordan Bone,2019,2,27,57,Draft,1610612740,New Orleans,Pelicans,NOP,Tennessee,College/University,1
Miye Oni,2019,2,28,58,Draft,1610612744,Golden State,Warriors,GSW,Yale,College/University,1
Dewan Hernandez,2019,2,29,59,Draft,1610612761,Toronto,Raptors,TOR,Miami (FL),College/University,1
Vanja Marinkovic,2019,2,30,60,Draft,1610612758,Sacramento,Kings,SAC,KK Partizan (Serbia),Other Team/Club,0
Anthony Edwards,2020,1,1,1,Draft,1610612750,Minnesota,Timberwolves,MIN,Georgia,College/University,1
James Wiseman,2020,1,2,2,Draft,1610612744,Golden State,Warriors,GSW,Memphis,College/University,1
LaMelo Ball,2020,1,3,3,Draft,1610612766,Charlotte,Hornets,CHA,Illawarra (Australia),Other Team/Club,1
Patrick Williams,2020,1,4,4,Draft,1610612741,Chicago,Bulls,CHI,Florida State,College/University,1
Isaac Okoro,2020,1,5,5,Draft,1610612739,Cleveland,Cavaliers,CLE,Auburn,College/University,1
Onyeka Okongwu,2020,1,6,6,Draft,1610612737,Atlanta,Hawks,ATL,Southern California,College/University,1
Killian Hayes,2020,1,7,7,Draft,1610612765,Detroit,Pistons,DET,Ratiopharm Ulm (Germany),Other Team/Club,1
Obi Toppin,2020,1,8,8,Draft,1610612752,New York,Knicks,NYK,Dayton,College/University,1
Deni Avdija,2020,1,9,9,Draft,1610612764,Washington,Wizards,WAS,Maccabi Tel Aviv B.C. (Israel),Other Team/Club,1
Jalen Smith,2020,1,10,10,Draft,1610612756,Phoenix,Suns,PHX,Maryland,College/University,1
Devin Vassell,2020,1,11,11,Draft,1610612759,San Antonio,Spurs,SAS,Florida State,College/University,1
Tyrese Haliburton,2020,1,12,12,Draft,1610612758,Sacramento,Kings,SAC,Iowa State,College/University,1
Kira Lewis Jr.,2020,1,13,13,Draft,1610612740,New Orleans,Pelicans,NOP,Alabama,College/University,1
Aaron Nesmith,2020,1,14,14,Draft,1610612738,Boston,Celtics,BOS,Vanderbilt,College/University,1
Cole Anthony,2020,1,15,15,Draft,1610612753,Orlando,Magic,ORL,North Carolina,College/University,1
Isaiah Stewart,2020,1,16,16,Draft,1610612757,Portland,Trail Blazers,POR,Washington,College/University,1
Aleksej Pokusevski,2020,1,17,17,Draft,1610612750,Minnesota,Timberwolves,MIN,Olympiacos B.C. (Greece),Other Team/Club,1
Josh Green,2020,1,18,18,Draft,1610612742,Dallas,Mavericks,DAL,Arizona,College/University,1
Saddiq Bey,2020,1,19,19,Draft,1610612751,Brooklyn,Nets,BKN,Villanova,College/University,1
Precious Achiuwa,2020,1,20,20,Draft,1610612748,Miami,Heat,MIA,Memphis,College/University,1
Tyrese Maxey,2020,1,21,21,Draft,1610612755,Philadelphia,76ers,PHI,Kentucky,College/University,1
Zeke Nnaji,2020,1,22,22,Draft,1610612743,Denver,Nuggets,DEN,Arizona,College/University,1
Leandro Bolmaro,2020,1,23,23,Draft,1610612752,New York,Knicks,NYK,FC Barcelona Basquet (Spain),Other Team/Club,1
R.J. Hampton,2020,1,24,24,Draft,1610612749,Milwaukee,Bucks,MIL,Breakers (New Zealand),Other Team/Club,1
Immanuel Quickley,2020,1,25,25,Draft,1610612760,Oklahoma City,Thunder,OKC,Kentucky,College/University,1
Payton Pritchard,2020,1,26,26,Draft,1610612738,Boston,Celtics,BOS,Oregon,College/University,1
Udoka Azubuike,2020,1,27,27,Draft,1610612762,Utah,Jazz,UTA,Kansas,College/University,1
Jaden McDaniels,2020,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,Washington,College/University,1
Malachi Flynn,2020,1,29,29,Draft,1610612761,Toronto,Raptors,TOR,San Diego State,College/University,1
Desmond Bane,2020,1,30,30,Draft,1610612738,Boston,Celtics,BOS,Texas Christian,College/University,1
Tyrell Terry,2020,2,1,31,Draft,1610612742,Dallas,Mavericks,DAL,Stanford,College/University,1
Vernon Carey Jr.,2020,2,2,32,Draft,1610612766,Charlotte,Hornets,CHA,Duke,College/University,1
Daniel Oturu,2020,2,3,33,Draft,1610612750,Minnesota,Timberwolves,MIN,Minnesota,College/University,1
Theo Maledon,2020,2,4,34,Draft,1610612755,Philadelphia,76ers,PHI,ASVEL Basket (France),Other Team/Club,1
Xavier Tillman,2020,2,5,35,Draft,1610612758,Sacramento,Kings,SAC,Michigan State,College/University,1
Tyler Bey,2020,2,6,36,Draft,1610612755,Philadelphia,76ers,PHI,Colorado,College/University,1
Vit Krejci,2020,2,7,37,Draft,1610612764,Washington,Wizards,WAS,Basket Zaragoza 2002 (Spain),Other Team/Club,1
Saben Lee,2020,2,8,38,Draft,1610612762,Utah,Jazz,UTA,Vanderbilt,College/University,1
Elijah Hughes,2020,2,9,39,Draft,1610612740,New Orleans,Pelicans,NOP,Syracuse,College/University,1
Robert Woodard II,2020,2,10,40,Draft,1610612763,Memphis,Grizzlies,MEM,Mississippi State,College/University,1
Tre Jones,2020,2,11,41,Draft,1610612759,San Antonio,Spurs,SAS,Duke,College/University,1
Nick Richards,2020,2,12,42,Draft,1610612740,New Orleans,Pelicans,NOP,Kentucky,College/University,1
Jahmi'us Ramsey,2020,2,13,43,Draft,1610612758,Sacramento,Kings,SAC,Texas Tech,College/University,1
Marko Simonovic,2020,2,14,44,Draft,1610612741,Chicago,Bulls,CHI,KK Mega Leks (Serbia),Other Team/Club,1
Jordan Nwora,2020,2,15,45,Draft,1610612749,Milwaukee,Bucks,MIL,Louisville,College/University,1
CJ Elleby,2020,2,16,46,Draft,1610612757,Portland,Trail Blazers,POR,Washington State,College/University,1
Yam Madar,2020,2,17,47,Draft,1610612738,Boston,Celtics,BOS,Hapoel Galil Elyon (Israel),Other Team/Club,0
Nico Mannion,2020,2,18,48,Draft,1610612744,Golden State,Warriors,GSW,Arizona,College/University,1
Isaiah Joe,2020,2,19,49,Draft,1610612755,Philadelphia,76ers,PHI,Arkansas,College/University,1
Skylar Mays,2020,2,20,50,Draft,1610612737,Atlanta,Hawks,ATL,Louisiana State,College/University,1
Justinian Jessup,2020,2,21,51,Draft,1610612744,Golden State,Warriors,GSW,Boise State,College/University,0
Kenyon Martin Jr.,2020,2,22,52,Draft,1610612758,Sacramento,Kings,SAC,IMG Academy,High School,1
Cassius Winston,2020,2,23,53,Draft,1610612760,Oklahoma City,Thunder,OKC,Michigan State,College/University,1
Cassius Stanley,2020,2,24,54,Draft,1610612754,Indiana,Pacers,IND,Duke,College/University,1
Jay Scrubb,2020,2,25,55,Draft,1610612751,Brooklyn,Nets,BKN,John A. Logan,College/University,1
Grant Riller,2020,2,26,56,Draft,1610612766,Charlotte,Hornets,CHA,College of Charleston,College/University,1
Reggie Perry,2020,2,27,57,Draft,1610612746,LA,Clippers,LAC,Mississippi State,College/University,1
Paul Reed,2020,2,28,58,Draft,1610612755,Philadelphia,76ers,PHI,DePaul,College/University,1
Jalen Harris,2020,2,29,59,Draft,1610612761,Toronto,Raptors,TOR,Nevada-Reno,College/University,1
Sam Merrill,2020,2,30,60,Draft,1610612740,New Orleans,Pelicans,NOP,Utah State,College/University,1
Cade Cunningham,2021,1,1,1,Draft,1610612765,Detroit,Pistons,DET,Oklahoma State,College/University,1
Jalen Green,2021,1,2,2,Draft,1610612745,Houston,Rockets,HOU,Ignite (G League),Other Team/Club,1
Evan Mobley,2021,1,3,3,Draft,1610612739,Cleveland,Cavaliers,CLE,Southern California,College/University,1
Scottie Barnes,2021,1,4,4,Draft,1610612761,Toronto,Raptors,TOR,Florida State,College/University,1
Jalen Suggs,2021,1,5,5,Draft,1610612753,Orlando,Magic,ORL,Gonzaga,College/University,1
Josh Giddey,2021,1,6,6,Draft,1610612760,Oklahoma City,Thunder,OKC,NBA Global Academy (Australia),Other Team/Club,1
Jonathan Kuminga,2021,1,7,7,Draft,1610612744,Golden State,Warriors,GSW,Ignite (G League),Other Team/Club,1
Franz Wagner,2021,1,8,8,Draft,1610612753,Orlando,Magic,ORL,Michigan,College/University,1
Davion Mitchell,2021,1,9,9,Draft,1610612758,Sacramento,Kings,SAC,Baylor,College/University,1
Ziaire Williams,2021,1,10,10,Draft,1610612740,New Orleans,Pelicans,NOP,Stanford,College/University,1
James Bouknight,2021,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA,Connecticut,College/University,1
Joshua Primo,2021,1,12,12,Draft,1610612759,San Antonio,Spurs,SAS,Alabama,College/University,1
Chris Duarte,2021,1,13,13,Draft,1610612754,Indiana,Pacers,IND,Oregon,College/University,1
Moses Moody,2021,1,14,14,Draft,1610612744,Golden State,Warriors,GSW,Arkansas,College/University,1
Corey Kispert,2021,1,15,15,Draft,1610612764,Washington,Wizards,WAS,Gonzaga,College/University,1
Alperen Sengun,2021,1,16,16,Draft,1610612760,Oklahoma City,Thunder,OKC,Besiktas (Turkey),Other Team/Club,1
Trey Murphy III,2021,1,17,17,Draft,1610612763,Memphis,Grizzlies,MEM,Virginia,College/University,1
Tre Mann,2021,1,18,18,Draft,1610612760,Oklahoma City,Thunder,OKC,Florida,College/University,1
Kai Jones,2021,1,19,19,Draft,1610612752,New York,Knicks,NYK,Texas,College/University,1
Jalen Johnson,2021,1,20,20,Draft,1610612737,Atlanta,Hawks,ATL,Duke,College/University,1
Keon Johnson,2021,1,21,21,Draft,1610612752,New York,Knicks,NYK,Tennessee,College/University,1
Isaiah Jackson,2021,1,22,22,Draft,1610612747,Los Angeles,Lakers,LAL,Kentucky,College/University,1
Usman Garuba,2021,1,23,23,Draft,1610612745,Houston,Rockets,HOU,Madrid (ESP),College/University,1
Josh Christopher,2021,1,24,24,Draft,1610612745,Houston,Rockets,HOU,Arizona State,College/University,1
Quentin Grimes,2021,1,25,25,Draft,1610612746,LA,Clippers,LAC,Houston,College/University,1
Bones Hyland,2021,1,26,26,Draft,1610612743,Denver,Nuggets,DEN,Virginia Commonwealth,College/University,1
Cam Thomas,2021,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Louisiana State,College/University,1
Jaden Springer,2021,1,28,28,Draft,1610612755,Philadelphia,76ers,PHI,Tennessee,College/University,1
Day'Ron Sharpe,2021,1,29,29,Draft,1610612756,Phoenix,Suns,PHX,North Carolina,College/University,1
Santi Aldama,2021,1,30,30,Draft,1610612762,Utah,Jazz,UTA,Loyola-Maryland,College/University,1
Isaiah Todd,2021,2,1,31,Draft,1610612749,Milwaukee,Bucks,MIL,Ignite (G League),Other Team/Club,1
Jeremiah Robinson-Earl,2021,2,2,32,Draft,1610612752,New York,Knicks,NYK,Villanova,College/University,1
Jason Preston,2021,2,3,33,Draft,1610612753,Orlando,Magic,ORL,Ohio,College/University,1
Rokas Jokubaitis,2021,2,4,34,Draft,1610612760,Oklahoma City,Thunder,OKC,BC Zalgiris (Lithuania),Other Team/Club,0
Herbert Jones,2021,2,5,35,Draft,1610612740,New Orleans,Pelicans,NOP,Alabama,College/University,1
Miles McBride,2021,2,6,36,Draft,1610612760,Oklahoma City,Thunder,OKC,West Virginia,College/University,1
JT Thor,2021,2,7,37,Draft,1610612765,Detroit,Pistons,DET,Auburn,College/University,1
Ayo Dosunmu,2021,2,8,38,Draft,1610612741,Chicago,Bulls,CHI,Illinois,College/University,1
Neemias Queta,2021,2,9,39,Draft,1610612758,Sacramento,Kings,SAC,Utah State,College/University,1
Jared Butler,2021,2,10,40,Draft,1610612758,Sacramento,Kings,SAC,Baylor,College/University,1
Joe Wieskamp,2021,2,11,41,Draft,1610612759,San Antonio,Spurs,SAS,Iowa,College/University,1
Isaiah Livers,2021,2,12,42,Draft,1610612765,Detroit,Pistons,DET,Michigan,College/University,1
Greg Brown III,2021,2,13,43,Draft,1610612740,New Orleans,Pelicans,NOP,Texas,College/University,1
Kessler Edwards,2021,2,14,44,Draft,1610612751,Brooklyn,Nets,BKN,Pepperdine,College/University,1
Juhann Begarin,2021,2,15,45,Draft,1610612738,Boston,Celtics,BOS,Paris (France),Other Team/Club,0
Dalano Banton,2021,2,16,46,Draft,1610612761,Toronto,Raptors,TOR,Nebraska,College/University,1
David Johnson,2021,2,17,47,Draft,1610612761,Toronto,Raptors,TOR,Louisville,College/University,1
Sharife Cooper,2021,2,18,48,Draft,1610612737,Atlanta,Hawks,ATL,Auburn,College/University,1
Marcus Zegarowski,2021,2,19,49,Draft,1610612751,Brooklyn,Nets,BKN,Creighton,College/University,0
Filip Petrusev,2021,2,20,50,Draft,1610612755,Philadelphia,76ers,PHI,KK Mega Leks (Serbia),Other Team/Club,0
Brandon Boston Jr.,2021,2,21,51,Draft,1610612763,Memphis,Grizzlies,MEM,Kentucky,College/University,1
Luka Garza,2021,2,22,52,Draft,1610612765,Detroit,Pistons,DET,Iowa,College/University,1
Charles Bassey,2021,2,23,53,Draft,1610612755,Philadelphia,76ers,PHI,Western Kentucky,College/University,1
Sandro Mamukelashvili,2021,2,24,54,Draft,1610612754,Indiana,Pacers,IND,Seton Hall,College/University,1
Aaron Wiggins,2021,2,25,55,Draft,1610612760,Oklahoma City,Thunder,OKC,Maryland,College/University,1
Scottie Lewis,2021,2,26,56,Draft,1610612766,Charlotte,Hornets,CHA,Florida,College/University,1
Balsa Koprivica,2021,2,27,57,Draft,1610612766,Charlotte,Hornets,CHA,Florida State,College/University,0
Jericho Sims,2021,2,28,58,Draft,1610612752,New York,Knicks,NYK,Texas,College/University,1
RaiQuan Gray,2021,2,29,59,Draft,1610612751,Brooklyn,Nets,BKN,Florida State,College/University,1
Georgios Kalaitzakis,2021,2,30,60,Draft,1610612754,Indiana,Pacers,IND,BC Nevezis (Greece),Other Team/Club,1
Paolo Banchero,2022,1,1,1,Draft,1610612753,Orlando,Magic,ORL,Duke,College/University,1
Chet Holmgren,2022,1,2,2,Draft,1610612760,Oklahoma City,Thunder,OKC,Gonzaga,College/University,1
Jabari Smith Jr.,2022,1,3,3,Draft,1610612745,Houston,Rockets,HOU,Auburn,College/University,1
Keegan Murray,2022,1,4,4,Draft,1610612758,Sacramento,Kings,SAC,Iowa,College/University,1
Jaden Ivey,2022,1,5,5,Draft,1610612765,Detroit,Pistons,DET,Purdue,College/University,1
Bennedict Mathurin,2022,1,6,6,Draft,1610612754,Indiana,Pacers,IND,Arizona,College/University,1
Shaedon Sharpe,2022,1,7,7,Draft,1610612757,Portland,Trail Blazers,POR,Kentucky,College/University,1
Dyson Daniels,2022,1,8,8,Draft,1610612740,New Orleans,Pelicans,NOP,Ignite (G League),Other Team/Club,1
Jeremy Sochan,2022,1,9,9,Draft,1610612759,San Antonio,Spurs,SAS,Baylor,College/University,1
Johnny Davis,2022,1,10,10,Draft,1610612764,Washington,Wizards,WAS,Wisconsin,College/University,1
Ousmane Dieng,2022,1,11,11,Draft,1610612752,New York,Knicks,NYK,Breakers (New Zealand),Other Team/Club,1
Jalen Williams,2022,1,12,12,Draft,1610612760,Oklahoma City,Thunder,OKC,Santa Clara,College/University,1
Jalen Duren,2022,1,13,13,Draft,1610612766,Charlotte,Hornets,CHA,Memphis,College/University,1
Ochai Agbaji,2022,1,14,14,Draft,1610612739,Cleveland,Cavaliers,CLE,Kansas,College/University,1
Mark Williams,2022,1,15,15,Draft,1610612766,Charlotte,Hornets,CHA,Duke,College/University,1
AJ Griffin,2022,1,16,16,Draft,1610612737,Atlanta,Hawks,ATL,Duke,College/University,1
Tari Eason,2022,1,17,17,Draft,1610612745,Houston,Rockets,HOU,Louisiana State,College/University,1
Dalen Terry,2022,1,18,18,Draft,1610612741,Chicago,Bulls,CHI,Arizona State,College/University,1
Jake LaRavia,2022,1,19,19,Draft,1610612750,Minnesota,Timberwolves,MIN,Wake Forest,College/University,1
Malaki Branham,2022,1,20,20,Draft,1610612759,San Antonio,Spurs,SAS,Ohio State,College/University,1
Christian Braun,2022,1,21,21,Draft,1610612743,Denver,Nuggets,DEN,Kansas,College/University,1
Walker Kessler,2022,1,22,22,Draft,1610612763,Memphis,Grizzlies,MEM,Auburn,College/University,1
David Roddy,2022,1,23,23,Draft,1610612755,Philadelphia,76ers,PHI,Colorado State,College/University,1
MarJon Beauchamp,2022,1,24,24,Draft,1610612749,Milwaukee,Bucks,MIL,Ignite (G League),Other Team/Club,1
Blake Wesley,2022,1,25,25,Draft,1610612759,San Antonio,Spurs,SAS,Notre Dame,College/University,1
Wendell Moore Jr.,2022,1,26,26,Draft,1610612742,Dallas,Mavericks,DAL,Duke,College/University,1
Nikola Jovic,2022,1,27,27,Draft,1610612748,Miami,Heat,MIA,KK Mega Leks (Serbia),Other Team/Club,1
Patrick Baldwin Jr.,2022,1,28,28,Draft,1610612744,Golden State,Warriors,GSW,Wisconsin-Milwaukee,College/University,1
TyTy Washington Jr.,2022,1,29,29,Draft,1610612763,Memphis,Grizzlies,MEM,Kentucky,College/University,1
Peyton Watson,2022,1,30,30,Draft,1610612760,Oklahoma City,Thunder,OKC,California-Los Angeles,College/University,1
Andrew Nembhard,2022,2,1,31,Draft,1610612754,Indiana,Pacers,IND,Gonzaga,College/University,1
Caleb Houstan,2022,2,2,32,Draft,1610612753,Orlando,Magic,ORL,Michigan,College/University,1
Christian Koloko,2022,2,3,33,Draft,1610612761,Toronto,Raptors,TOR,Arizona,College/University,1
Jaylin Williams,2022,2,4,34,Draft,1610612760,Oklahoma City,Thunder,OKC,Arkansas,College/University,1
Max Christie,2022,2,5,35,Draft,1610612747,Los Angeles,Lakers,LAL,Michigan State,College/University,1
